year,name,artists,acousticness,danceability,energy,liveness,speechiness,weight
2016,My Eyes,['The Lumineers'],0.852,0.435,0.309,0.113,0.0309,0
2016,Feel Good,['Syn Cole'],0.167,0.629,0.882,0.0693,0.0312,0
2016,Victory Belongs To Jesus,['Todd Dulaney'],0.446,0.325,0.583,0.403,0.0371,0
2016,Long Way From Home,['The Lumineers'],0.691,0.528,0.416,0.0953,0.0305,0
2017,Nothing,"['Rex Orange County', 'Marco McKinnis']",0.346,0.725,0.418,0.0658,0.0309,0
2017,MIC Drop,['BTS'],0.00912,0.667,0.889,0.0816,0.0918,0
2017,I'm Not Her,['Clara Mae'],0.228,0.477,0.51,0.0755,0.275,0
2017,Banded Clovis,['Tyler Childers'],0.81,0.432,0.552,0.066,0.0334,0
2017,Best Of Me,['BTS'],0.0298,0.651,0.756,0.396,0.0762,0
2017,Every Single Thing,['HOMESHAKE'],0.774,0.816,0.255,0.114,0.0416,0
2017,Bam,"['JAY-Z', 'Damian Marley']",0.455,0.639,0.788,0.058,0.35,0
2017,Lavender and Velvet,['Alina Baraz'],0.401,0.684,0.512,0.1,0.0401,0
2017,Once Upon a December,['Christy Altomare'],0.917,0.166,0.288,0.0889,0.0389,0
2017,Grown Man Sport,"['Pete Rock', 'InI']",0.478,0.801,0.757,0.163,0.316,0
2017,Unforgettable,['Thomas Rhett'],0.0303,0.661,0.75,0.0846,0.0314,0
2017,Peace of Mind,['PARTYNEXTDOOR'],0.284,0.782,0.367,0.0899,0.0548,0
2017,Vicodin,['CVBZ'],0.0715,0.642,0.776,0.146,0.135,0
2017,Empty,"[""Olivia O'Brien""]",0.0869,0.788,0.516,0.134,0.0743,0
2017,Deadcrush,['alt-J'],0.0959,0.648,0.622,0.126,0.0578,0
2017,Still Serving,"['21 Savage', 'Offset', 'Metro Boomin']",0.413,0.926,0.544,0.112,0.0727,0
2017,The Way You Used to Do,['Queens of the Stone Age'],0.0102,0.474,0.843,0.362,0.272,0
2017,Sticky,['Ravyn Lenae'],0.0339,0.712,0.846,0.106,0.0538,0
2017,Empty Field Noise,['Mark Biem'],0.94,0.153,0.0443,0.133,0.0771,0
2017,Run,['Foo Fighters'],0.000034,0.359,0.893,0.751,0.0665,0
2017,Through the Night,['IU'],0.757,0.428,0.313,0.309,0.0391,0
2017,Stalli (Freestyle),['Megan Thee Stallion'],0.0753,0.866,0.794,0.091,0.207,0
2017,Dramaturgy,['Eve'],0.0188,0.589,0.901,0.159,0.0876,0
2017,Aawake At Night,['half•alive'],0.351,0.592,0.728,0.459,0.205,0
2017,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,"['Pitbull', 'J Balvin', 'Camila Cabello']",0.0277,0.489,0.962,0.128,0.215,0
2017,Lane Changing,['SOB X RBE'],0.0281,0.925,0.869,0.214,0.338,0
2017,Love Scars Pt. 2 / Rack City,"['Trippie Redd', 'Antionia', 'Chris King']",0.0653,0.665,0.588,0.0868,0.137,0
2017,LOSING INTEREST,['Paycheck'],0.601,0.955,0.318,0.117,0.155,0
2017,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","['Johannes Brahms', 'Arcadi Volodos']",0.994,0.299,0.00626,0.0823,0.0478,0
2017,Know,['NF'],0.233,0.693,0.717,0.26,0.283,0
2017,Can't Have Everything,['Drake'],0.0136,0.856,0.572,0.121,0.373,0
2017,Mi Niña Mujer,"['Los Ángeles Azules', 'Ha*Ash']",0.395,0.49,0.631,0.0645,0.0335,0
2017,All My Hope,"['Crowder', 'Tauren Wells']",0.676,0.375,0.469,0.106,0.0375,0
2017,I Sip,['Tory Lanez'],0.198,0.645,0.546,0.111,0.36,0
2017,Hefner,['Tana Mongeau'],0.0327,0.705,0.849,0.152,0.181,0
2017,Suicide Letter 2,['Trick James'],0.623,0.709,0.604,0.547,0.405,0
2017,Do You Wanna Do Nothing with Me?,['Lawrence'],0.17,0.548,0.611,0.0762,0.131,0
2017,No One - Acoustic,['Alicia Keys'],0.712,0.379,0.325,0.0997,0.0331,0
2017,Straight Jacket,['Bay Ledges'],0.117,0.616,0.657,0.11,0.0649,0
2017,Somebody to Thank,['Logan Mize'],0.0205,0.615,0.675,0.111,0.0263,0
2017,Te Voy A Olvidar,['Christian Nodal'],0.374,0.568,0.49,0.56,0.0267,0
2017,When Someone Stops Loving You,['Little Big Town'],0.263,0.482,0.707,0.115,0.0347,0
2017,Lay It All Down,"['Will Reagan', 'United Pursuit']",0.496,0.652,0.36,0.0968,0.0374,0
2017,Sleeping Powder,['Gorillaz'],0.174,0.722,0.597,0.181,0.0264,0
2017,Sacrifices,"['Big Sean', 'Migos']",0.258,0.779,0.56,0.241,0.253,0
2017,Forget Me Thots,['Yung Gravy'],0.243,0.887,0.737,0.109,0.16,0
2017,No Cap,"['Future', 'Young Thug']",0.00108,0.8,0.523,0.352,0.107,0
2017,I Think I Like When It Rains,['Willis'],0.0448,0.622,0.471,0.0957,0.0277,0
2017,Not My Baby,['Alvvays'],0.0291,0.342,0.644,0.0988,0.0346,0
2017,Te Vas,['Ozuna'],0.836,0.799,0.293,0.121,0.0398,0
2017,Bulletproof,['Brennan Savage'],0.0152,0.58,0.867,0.14,0.165,0
2017,13 Beaches,['Lana Del Rey'],0.539,0.333,0.389,0.163,0.0364,0
2017,Think & Drive,['Seth Ennis'],0.558,0.603,0.578,0.131,0.0306,0
2017,Como Antes (feat. Wisin),"['Yandel', 'Wisin']",0.182,0.813,0.876,0.394,0.172,0
2017,He's Fine,['The Secret Sisters'],0.559,0.557,0.616,0.0812,0.0387,0
2017,Green Light,['Lorde'],0.0209,0.594,0.721,0.0879,0.0957,0
2017,Probablemente,"['Christian Nodal', 'David Bisbal']",0.358,0.629,0.463,0.108,0.0295,0
2017,Every Breath You Take,['The Police'],0.559,0.822,0.478,0.0813,0.0343,0
2017,Seashore,['The Regrettes'],0.0546,0.532,0.585,0.0588,0.0556,0
2017,Perfect Places,['Lorde'],0.00241,0.622,0.58,0.112,0.0504,0
2017,Sad Nigga Hours,"['Lil Boom', '904TEZZO']",0.463,0.697,0.48,0.378,0.0493,0
2017,Nobody's Lonely Tonight,['Chris Stapleton'],0.811,0.553,0.0791,0.112,0.0309,0
2017,Killed Before,['Young Thug'],0.275,0.697,0.675,0.0767,0.317,0
2017,Nights With You,['MØ'],0.401,0.763,0.671,0.375,0.1,0
2017,crush on you,['Elijah Who'],0.883,0.578,0.172,0.401,0.35,0
2017,Believe,['Eminem'],0.16,0.884,0.492,0.359,0.112,0
2017,Waterfall Sounds,['Waterfall Sounds'],0.845,0.215,0.994,0.987,0.0649,0
2017,Talking,['Elderbrook'],0.0944,0.897,0.569,0.108,0.0529,0
2017,Born Again,['Tyler Childers'],0.624,0.506,0.669,0.165,0.0327,0
2017,Stranger Things (feat. OneRepublic),"['Kygo', 'OneRepublic']",0.234,0.604,0.661,0.0951,0.0375,0
2017,Stfu,['Pink Guy'],0.552,0.827,0.524,0.198,0.0536,0
2017,Breeze Rain,['Decidic FX'],0.168,0.061,0.997,0.905,0.0747,0
2017,Survivor,['Zach Williams'],0.0183,0.528,0.805,0.0839,0.0359,0
2017,Blow Your Mind (Mwah),['Dua Lipa'],0.0188,0.654,0.796,0.0948,0.122,0
2017,Waste of Time,['Snow Tha Product'],0.603,0.834,0.535,0.127,0.172,0
2017,"Cigarette (Feat. Tablo, MISO)","['offonoff', 'Tablo', 'MISO']",0.271,0.776,0.392,0.14,0.207,0
2017,Not Afraid Anymore,['Halsey'],0.00346,0.546,0.734,0.136,0.0653,0
2017,New Rules,['Dua Lipa'],0.00261,0.762,0.7,0.153,0.0694,0
2017,Hellfire,['Barns Courtney'],0.244,0.529,0.847,0.205,0.0482,0
2017,Whole Lot,['21 Savage'],0.188,0.916,0.537,0.115,0.245,0
2017,Coolin and Booted,['Kodak Black'],0.0264,0.808,0.526,0.151,0.0712,0
2017,Whole Wide World - Unpeeled,['Cage The Elephant'],0.377,0.405,0.751,0.0958,0.0392,0
2017,Pink Noise - BP 240 hz,['Granular'],0.42,0,0.00172,0.11,0,0
2017,We Don't Talk Anymore,['Dean Stance'],0.992,0.377,0.027,0.125,0.0368,0
2017,WINE (Feat.Changmo) (Prod. SUGA),['SURAN'],0.314,0.62,0.644,0.105,0.0447,0
2017,El MZ,['Los Tucanes De Tijuana'],0.288,0.553,0.685,0.358,0.131,0
2017,Me and My Friends Are Lonely,['Matt Maeson'],0.0558,0.668,0.491,0.15,0.111,0
2017,I Think It's Time That I Emerge,['OmenXIII'],0.396,0.875,0.332,0.0884,0.459,0
2017,Losing My Mind,['Mystery Skulls'],0.0207,0.474,0.759,0.157,0.0891,0
2017,Down For Me (feat. 24hrs),"['G-Eazy', 'Carnage', '24hrs']",0.0454,0.545,0.601,0.164,0.298,0
2017,Words Fail,['Ben Platt'],0.792,0.368,0.237,0.122,0.0389,0
2017,Ocean For Sleep,['Waves Hard'],0.671,0.166,1,0.977,0.055,0
2017,magnolia,['keshi'],0.936,0.62,0.501,0.0995,0.0446,0
2017,ili,['TroyBoi'],0.0575,0.634,0.588,0.441,0.106,0
2017,"El Diablo (Tema De La Película ""El Infierno"")",['Los Tucanes De Tijuana'],0.38,0.82,0.776,0.103,0.0843,0
2017,Forever,['Danger Incorporated'],0.00584,0.558,0.493,0.11,0.0491,0
2017,Change Me,['Danger Incorporated'],0.187,0.699,0.392,0.0999,0.272,0
2017,Lotus Eater,['Foster The People'],0.00457,0.597,0.733,0.501,0.11,0
2017,Eternally Yours,['Motionless In White'],0.00113,0.481,0.94,0.107,0.0564,0
2017,First World Problemz / Nobody Carez,['Brent Faiyaz'],0.259,0.582,0.502,0.16,0.102,0
2017,Tryin' To Untangle My Mind,['Chris Stapleton'],0.142,0.623,0.712,0.3,0.0303,0
2017,When I Pray for You,['Dan + Shay'],0.054,0.382,0.781,0.23,0.0433,0
2017,Pideme,['Grupo Legitimo'],0.283,0.823,0.728,0.177,0.0359,0
2017,Early 20 Rager,['Lil Uzi Vert'],0.0209,0.651,0.68,0.381,0.0647,0
2017,Lights On,['H.E.R.'],0.677,0.518,0.404,0.101,0.137,0
2017,STAR,['BROCKHAMPTON'],0.147,0.776,0.388,0.394,0.282,0
2017,Purgatory,['Tyler Childers'],0.301,0.489,0.773,0.241,0.0308,0
2017,Man Of Oil,['Animal Collective'],0.856,0.633,0.565,0.381,0.0614,0
2017,Feelins,['PnB Rock'],0.0464,0.63,0.782,0.0944,0.225,0
2017,6 Feet,['Scarlxrd'],0.00498,0.646,0.963,0.309,0.288,0
2017,Canopée,['Polo & Pan'],0.0942,0.704,0.692,0.0922,0.0304,0
2017,Your Song - Remastered,['Elton John'],0.821,0.555,0.336,0.089,0.0296,0
2017,i love being with you,['Elijah Who'],0.949,0.633,0.399,0.104,0.0489,0
2017,Run For Cover,['The Killers'],0.0016,0.466,0.951,0.351,0.125,0
2017,La Llorona,"['Alanna Ubach', 'Antonio Sol']",0.318,0.46,0.574,0.1,0.112,0
2017,Brain Relaxation,['Fabricants'],0.962,0,0.00002,0.137,0,0
2017,Peace Blossom Boogy,['Babe Rainbow'],0.041,0.661,0.821,0.105,0.0307,0
2017,Wake Up,"['moow', 'Lotte Kestner']",0.882,0.822,0.107,0.084,0.0862,0
2017,Stand Still,['Sabrina Claudio'],0.732,0.476,0.44,0.0773,0.0371,0
2017,Sober,['Bazzi'],0.529,0.534,0.366,0.21,0.0488,0
2017,Don't Kno,['Moneybagg Yo'],0.304,0.823,0.664,0.196,0.271,0
2017,"All of Me (feat. Logic, ROZES)","['Big Gigantic', 'Logic', 'ROZES']",0.00189,0.628,0.877,0.228,0.041,0
2017,Make You Fall In Love,"['DeJ Loaf', 'Jacquees']",0.213,0.636,0.481,0.123,0.113,0
2017,Hope You Do,['Chris Brown'],0.0366,0.67,0.531,0.132,0.0629,0
2017,LUV U NEED U,['Slushii'],0.186,0.774,0.81,0.0261,0.0734,0
2017,How Far I'll Go,['Thomas Loof'],0.994,0.354,0.0284,0.129,0.0438,0
2017,Rubble To Rubble,['Wilderado'],0.376,0.558,0.454,0.258,0.0378,0
2017,Enemy,"['Oliver Tree', 'Whethan']",0.306,0.721,0.504,0.116,0.0474,0
2017,Younger Now,['Miley Cyrus'],0.00129,0.548,0.873,0.138,0.0618,0
2017,Wow,['Beck'],0.0135,0.627,0.643,0.111,0.0336,0
2017,Rock You Like a Hurricane,['Scorpions'],0.000265,0.584,0.833,0.32,0.0358,0
2017,Deeply Scared,"['Trippie Redd', 'UnoTheActivist']",0.0271,0.694,0.417,0.178,0.167,0
2017,I Say a Little Prayer,['Aretha Franklin'],0.48,0.59,0.355,0.0585,0.0352,0
2017,Mars (feat. Lil Uzi Vert),"['Maxo Kream', 'Lil Uzi Vert']",0.447,0.818,0.673,0.111,0.235,0
2017,En Definitiva,['Alfredo Olivas'],0.304,0.682,0.669,0.0953,0.0399,0
2017,Neon Guts (feat. Pharrell Williams),"['Lil Uzi Vert', 'Pharrell Williams']",0.0541,0.859,0.563,0.0685,0.112,0
2017,One I Want (feat. PARTYNEXTDOOR),"['Majid Jordan', 'PARTYNEXTDOOR']",0.257,0.913,0.223,0.0786,0.321,0
2017,Need You Now - Acoustic,['Dean Lewis'],0.911,0.601,0.317,0.181,0.0497,0
2017,Sleep Talking,['Charlotte Lawrence'],0.453,0.669,0.762,0.162,0.0398,0
2017,Made Love First,"['Marc E. Bassy', 'Kehlani']",0.221,0.692,0.512,0.336,0.0451,0
2017,Better Give U Up,['FKJ'],0.176,0.525,0.72,0.0769,0.169,0
2017,Baby Shark,['Pinkfong'],0.31,0.821,0.865,0.344,0.192,0
2017,Moonlight,['Grace VanderWaal'],0.399,0.737,0.734,0.323,0.156,0
2017,Ghost,['Upchurch'],0.699,0.786,0.569,0.124,0.063,0
2017,FaceTime,['21 Savage'],0.219,0.701,0.624,0.107,0.306,0
2017,Some Girl (feat. Steve Lacy),"['GoldLink', 'Steve Lacy']",0.106,0.424,0.606,0.144,0.159,0
2017,HEROES,['Brian the Sun'],0.00742,0.526,0.94,0.268,0.066,0
2017,Broken Things,['Matthew West'],0.0498,0.533,0.536,0.191,0.0322,0
2017,Helpless,['John Mayer'],0.151,0.761,0.598,0.0314,0.0268,0
2017,Vacaciones,['Wisin'],0.246,0.777,0.911,0.257,0.173,0
2017,Chronic Sunshine,['Cosmo Pyke'],0.0264,0.431,0.773,0.348,0.0636,0
2017,Iron Man,['Black Sabbath'],0.00367,0.332,0.769,0.0372,0.0765,0
2017,Feather in Her Halo,['Matt Mason'],0.0254,0.562,0.691,0.31,0.0373,0
2017,Find You,['Nick Jonas'],0.00114,0.644,0.743,0.0831,0.0331,0
2017,Balance Rain,['Sleep Makers Samples'],0.202,0.0741,0.00024,0.389,0.103,0
2017,Ending Scene,['IU'],0.851,0.388,0.323,0.143,0.0348,0
2017,My Type,"['The Chainsmokers', 'Emily Warren']",0.0357,0.604,0.603,0.126,0.0389,0
2017,Vacation,['Still Woozy'],0.344,0.609,0.431,0.181,0.0675,0
2017,Quit Lyin,['Upchurch'],0.256,0.812,0.702,0.271,0.244,0
2017,Proud Corazón,['Anthony Gonzalez'],0.789,0.389,0.408,0.121,0.0323,0
2017,Echo,['Crusher-P'],0.082,0.637,0.906,0.125,0.0522,0
2017,Bon appétit,"['Katy Perry', 'Migos']",0.131,0.8,0.795,0.221,0.0626,0
2017,Lights Out,['Royal Blood'],0.000127,0.501,0.824,0.0922,0.0413,0
2017,Pleading The Fifth (feat. Quavo),"['Moneybagg Yo', 'YoungBoy Never Broke Again', 'Quavo']",0.359,0.609,0.596,0.094,0.267,0
2017,Signs of Jealousy,['Lil Skies'],0.39,0.743,0.76,0.176,0.106,0
2017,When We Love,['Jhené Aiko'],0.552,0.467,0.517,0.111,0.104,0
2017,"Gucci On My (feat. 21 Savage, YG & Migos)","['Mike WiLL Made-It', '21 Savage', 'YG', 'Migos']",0.173,0.934,0.359,0.152,0.23,0
2017,Brain X 1000,['Noise Makers'],0.908,0.383,0.138,0.105,0.0469,0
2017,Hey! Baby - Remastered,['Bruce Channel'],0.359,0.515,0.623,0.274,0.036,0
2017,Transform (feat. Charlotte Day Wilson),"['Daniel Caesar', 'Charlotte Day Wilson']",0.511,0.498,0.292,0.256,0.031,0
2017,Lonely,"['Demi Lovato', 'Lil Wayne']",0.496,0.549,0.348,0.087,0.201,0
2017,Runnin' Home to You,['Grant Gustin'],0.895,0.328,0.242,0.146,0.0455,0
2017,Good Goodbye (feat. Pusha T and Stormzy),"['Linkin Park', 'Pusha T', 'Stormzy']",0.106,0.697,0.84,0.748,0.054,0
2017,Dirty Diana - 2012 Remaster,['Michael Jackson'],0.178,0.735,0.801,0.324,0.0437,0
2017,Incredible,['Future'],0.0634,0.79,0.438,0.1,0.133,0
2017,Honky Tonk Flame,['Tyler Childers'],0.252,0.334,0.692,0.19,0.0352,0
2017,Lame Niggaz,['Playboi Carti'],0.0315,0.9,0.488,0.101,0.274,0
2017,Come Closer (feat. Drake),"['WizKid', 'Drake']",0.127,0.825,0.453,0.0838,0.227,0
2017,Wildflowers,"[""The Wailin' Jennys""]",0.853,0.474,0.213,0.241,0.028,0
2017,The Louvre,['Lorde'],0.239,0.664,0.382,0.0943,0.047,0
2017,Droptop in the Rain (feat. Tory Lanez),"['Ty Dolla $ign', 'Tory Lanez']",0.0295,0.73,0.581,0.106,0.0828,0
2017,Sleigh Ride,['Miley Cyrus'],0.193,0.583,0.749,0.151,0.0453,0
2017,2 Hold U,['Clairo'],0.451,0.843,0.28,0.0984,0.0957,0
2017,"Enjoy Right Now, Today","['Tyler, The Creator']",0.037,0.729,0.675,0.0891,0.187,0
2017,Mi Vida Eres Tú,['Virlan Garcia'],0.582,0.581,0.52,0.0843,0.0305,0
2017,"Fragments - From The Film ""The Smog Of The Sea""",['Jack Johnson'],0.727,0.73,0.146,0.104,0.0351,0
2017,INTROVERSION 2.0,['$uicideBoy$'],0.0275,0.68,0.75,0.0745,0.0421,0
2017,happy hour,['Nohidea'],0.767,0.894,0.203,0.115,0.124,0
2017,New Balance,['Jhené Aiko'],0.721,0.452,0.552,0.257,0.142,0
2017,Conscience (feat. Future),"['Kodak Black', 'Future']",0.047,0.666,0.693,0.115,0.199,0
2017,Waking up Slow - Piano Version,['Gabrielle Aplin'],0.923,0.641,0.264,0.0983,0.0364,0
2017,"Dream, Ivory","['Dream, Ivory']",0.0796,0.537,0.568,0.0701,0.0285,0
2017,Phone Jumpin,"['Dave East', 'Wiz Khalifa']",0.0216,0.632,0.767,0.378,0.232,0
2017,A Different Way (with Lauv),"['DJ Snake', 'Lauv']",0.495,0.784,0.757,0.142,0.0384,0
2017,LAND OF THE FREE,['Joey Bada$$'],0.466,0.734,0.649,0.116,0.313,0
2017,Different,['Hippie Sabotage'],0.895,0.775,0.294,0.0637,0.0749,0
2017,Signal,['TWICE'],0.22,0.621,0.761,0.143,0.334,0
2017,You and Me,"['Dove Cameron', 'Sofia Carson', 'Cameron Boyce', 'Booboo Stewart', 'Mitchell Hope', 'Jeff Lewis']",0.00436,0.526,0.834,0.0636,0.115,0
2017,Lonely,"['Yung Bans', 'Lil Skies']",0.248,0.764,0.362,0.0974,0.317,0
2017,Fairplay,['Kiana Ledé'],0.585,0.726,0.668,0.165,0.158,0
2018,Be Your Girl (Kaytranada Edition),"['Teedra Moses', 'KAYTRANADA']",0.208,0.864,0.682,0.1,0.386,0
2018,Lovely,"['$NOT', 'SUS Valentino']",0.872,0.566,0.541,0.174,0.29,0
2018,Fred Astaire,['Jukebox The Ghost'],0.0244,0.605,0.71,0.309,0.0753,0
2018,Womb Sound With Mother's Heartbeat and Sleep Pulse,['Womb Sound'],0.944,0.284,0.501,0.108,0.439,0
2018,Pickle Rick,['Ekoh'],0.144,0.725,0.727,0.465,0.219,0
2018,Dame Algo,"['Wisin & Yandel', 'Bad Bunny']",0.176,0.829,0.723,0.0877,0.105,0
2018,Siren,['Kailee Morgue'],0.454,0.603,0.512,0.154,0.0402,0
2018,Hey Mama,['Nathaniel Rateliff & The Night Sweats'],0.189,0.5,0.55,0.0999,0.0286,0
2018,Leglock,['Shakewell'],0.528,0.767,0.956,0.208,0.261,0
2018,Airplane pt.2,['BTS'],0.0268,0.769,0.817,0.084,0.0339,0
2018,Walking on Broken Glass - Recorded at Spotify Studios NYC,['Lake Street Dive'],0.309,0.756,0.537,0.0423,0.0525,0
2018,Money Long,['Kevin Gates'],0.222,0.784,0.711,0.377,0.245,0
2018,Lesbian (feat. Gunna & Young Thug),"['Metro Boomin', 'Gunna', 'Young Thug']",0.636,0.8,0.406,0.109,0.268,0
2018,Bad Company (feat. BlocBoy JB),"['A$AP Rocky', 'BlocBoy JB']",0.0679,0.901,0.529,0.536,0.413,0
2018,What's Free (feat. Rick Ross & Jay Z),"['Meek Mill', 'JAY-Z', 'Rick Ross']",0.000322,0.511,0.718,0.111,0.404,0
2018,Bonesaw,['Ghostemane'],0.0555,0.694,0.625,0.547,0.482,0
2018,What I Need (feat. Kehlani),"['Hayley Kiyoko', 'Kehlani']",0.0537,0.633,0.793,0.16,0.055,0
2018,Descuide,['Grupo Firme'],0.295,0.639,0.581,0.183,0.0286,0
2018,Fly Me to the Moon,['The Macarons Project'],0.915,0.456,0.113,0.0959,0.0334,0
2018,I Don't Wanna Love You Anymore,['LANY'],0.322,0.702,0.623,0.0858,0.0417,0
2018,Birds,['Imagine Dragons'],0.0146,0.649,0.517,0.145,0.0297,0
2018,Anxiety,['Bmike'],0.271,0.49,0.726,0.17,0.26,0
2018,Young Nigga (feat. Puff Daddy),"['Nipsey Hussle', 'Diddy']",0.261,0.502,0.64,0.118,0.357,0
2018,Souvenir,"['Julien Baker', 'Phoebe Bridgers', 'Lucy Dacus']",0.732,0.598,0.3,0.0946,0.0264,0
2018,Dance with Me (feat. Kelsea Ballerini),"['Morgan Evans', 'Kelsea Ballerini']",0.481,0.611,0.519,0.107,0.035,0
2018,Pink Skies (Demo),['Wiley from Atlanta'],0.485,0.565,0.566,0.104,0.141,0
2018,Entre Beso Y Beso,['La Arrolladora Banda El Limón De Rene Camacho'],0.197,0.863,0.641,0.0793,0.0379,0
2018,Somebody Ain't You,['Mitchell Tenpenny'],0.0203,0.592,0.749,0.122,0.0483,0
2018,Losing My Love,['Verzache'],0.709,0.832,0.657,0.258,0.161,0
2018,Like I Used To,['Tinashe'],0.571,0.717,0.599,0.102,0.115,0
2018,Like To Be You (feat. Julia Michaels),"['Shawn Mendes', 'Julia Michaels']",0.812,0.737,0.451,0.108,0.229,0
2018,Saturdays (feat. HAIM),"['Twin Shadow', 'HAIM']",0.0659,0.47,0.696,0.0962,0.104,0
2018,Pristine,['Snail Mail'],0.00461,0.483,0.695,0.102,0.0313,0
2018,Testimony,['Kodak Black'],0.0369,0.814,0.667,0.11,0.36,0
2018,Paradise,['George Ezra'],0.209,0.642,0.881,0.21,0.0393,0
2018,Reasons For Being,['Deep Watch'],0.98,0.141,0.0282,0.104,0.0454,0
2018,I Will Fear No More,['The Afters'],0.222,0.495,0.591,0.0882,0.028,0
2018,Waves (feat. 6LACK),"['Normani', '6LACK']",0.415,0.578,0.588,0.114,0.255,0
2018,4 Min Convo (Favorite Song),['A Boogie Wit da Hoodie'],0.359,0.705,0.65,0.169,0.212,0
2018,Album of the Year - Freestyle,['J. Cole'],0.0805,0.705,0.816,0.476,0.32,0
2018,When It Rains It Pours,['Luke Combs'],0.013,0.551,0.801,0.265,0.0303,0
2018,Devuelveme,['Ozuna'],0.554,0.744,0.769,0.102,0.156,0
2018,Fairy Fountain,"['Mikel', 'GameChops']",0.404,0.671,0.525,0.0917,0.0506,0
2018,Turn up the Night,"['Upchurch', 'Bottleneck']",0.0482,0.739,0.781,0.156,0.0449,0
2018,Meet Me in Amsterdam,['RINI'],0.281,0.62,0.265,0.114,0.0345,0
2018,Hammer - Travis Barker Remix,"['nothing,nowhere.', 'Travis Barker']",0.023,0.703,0.825,0.0786,0.0463,0
2018,Freeee (Ghost Town Pt. 2),"['KIDS SEE GHOSTS', 'Ty Dolla $ign']",0.00457,0.334,0.81,0.158,0.0632,0
2018,El De Los Lentes Gucci,['Natanael Cano'],0.37,0.765,0.539,0.039,0.0437,0
2018,Something's Gotta Give,['Camila Cabello'],0.367,0.545,0.458,0.118,0.0279,0
2018,Old Money,['Playboi Carti'],0.0271,0.716,0.619,0.342,0.339,0
2018,Stuck in My Ways (feat. 6LACK),"['Phora', '6LACK']",0.0503,0.6,0.484,0.0995,0.145,0
2018,Understood,['Mick Jenkins'],0.213,0.677,0.843,0.554,0.324,0
2018,Today - Intro,['DaBaby'],0.00331,0.915,0.511,0.0752,0.323,0
2018,Starlight Brigade,"['TWRP', 'Dan Avidan']",0.0241,0.521,0.663,0.0395,0.0508,0
2018,"POP, LOCK & DROPDEAD",['ITSOKTOCRY'],0.212,0.985,0.438,0.116,0.0712,0
2018,Time Travel,['Antologie'],0.696,0.12,0.0585,0.11,0.0383,0
2018,DIFFERENT,['WOODZ'],0.0223,0.628,0.811,0.0797,0.0338,0
2018,Without Me - ILLENIUM Remix,"['Halsey', 'ILLENIUM']",0.483,0.639,0.71,0.219,0.0479,0
2018,Throwing Shade,"['Lil Baby', 'Gunna']",0.0117,0.793,0.447,0.109,0.151,0
2018,Hey DJ,"['CNCO', 'Yandel']",0.0317,0.798,0.809,0.214,0.0839,0
2018,BBoom BBoom,['MOMOLAND'],0.0149,0.785,0.744,0.0661,0.0369,0
2018,What About Me (feat. Sosamann),"['Lil Wayne', 'Sosamann']",0.0263,0.785,0.44,0.122,0.0401,0
2018,Ya No Tiene Novio,"['Sebastian Yatra', 'Mau y Ricky']",0.048,0.632,0.832,0.0705,0.154,0
2018,Chill Calling,"['Fatboibari', 'dhan']",0.171,0.645,0.272,0.337,0.343,0
2018,No Me Acuerdo,"['Thalia', 'Natti Natasha']",0.175,0.837,0.784,0.0897,0.101,0
2018,Call Me Back,['Young the Giant'],0.202,0.75,0.365,0.122,0.0372,0
2018,I Will Always Be Yours,['Ben Rector'],0.133,0.445,0.771,0.273,0.0501,0
2018,Tear,['BTS'],0.327,0.711,0.903,0.0887,0.247,0
2018,Money Bag,['Cardi B'],0.107,0.947,0.788,0.108,0.124,0
2018,Together,['Trippie Redd'],0.893,0.615,0.444,0.127,0.0282,0
2018,Wicked Games,['Kiana Ledé'],0.447,0.789,0.435,0.135,0.0599,0
2018,Genie,['YoungBoy Never Broke Again'],0.286,0.598,0.605,0.0875,0.452,0
2018,Be Legendary,['Pop Evil'],0.000054,0.548,0.945,0.199,0.0519,0
2018,Rivers Deep,['Gabby Barrett'],0.189,0.716,0.684,0.104,0.0339,0
2018,She's In The Rain,['The Rose'],0.375,0.36,0.533,0.0768,0.0302,0
2018,sand castles,['Fujitsu'],0.576,0.784,0.312,0.128,0.0513,0
2018,A Little Honey,['Nathaniel Rateliff & The Night Sweats'],0.0195,0.486,0.721,0.117,0.0303,0
2018,Little Poor Me,['Layto'],0.000541,0.676,0.787,0.431,0.0308,0
2018,Bottles and Bibles (Live),['Tyler Childers'],0.892,0.444,0.21,0.839,0.0352,0
2018,No Es Justo,"['J Balvin', 'Zion & Lennox']",0.161,0.684,0.811,0.0871,0.0714,0
2018,when the leaves come falling down,"[""j'san""]",0.903,0.656,0.295,0.123,0.0477,0
2018,Talk Up (feat. Jay-Z),"['Drake', 'JAY-Z']",0.00354,0.758,0.491,0.292,0.138,0
2018,Mess,['Lil Wayne'],0.479,0.641,0.579,0.214,0.0896,0
2018,Cutting Ties,['6LACK'],0.00881,0.792,0.605,0.104,0.0393,0
2018,I Am Defiant,['The Seige'],0.0932,0.477,0.859,0.71,0.264,0
2018,Shattered Dreams,['Earl Sweatshirt'],0.00889,0.377,0.506,0.482,0.157,0
